new lineup
QB,9200,0.0028456521739130434,Tom Brady,26.18
WR,9200,0.002142391304347826,Julio Jones,19.71
WR,7700,0.0022116883116883117,Larry Fitzgerald,17.03
WR,8000,0.00207125,Keenan Allen,16.57
TE,8400,0.0021095238095238094,Rob Gronkowski,17.72
D,4700,0.003617021276595745,Denver,17.0
RB,7500,0.0021333333333333334,Doug Martin,16.0
RB,0,0,Jamaal Charles,18.12
K,5100,0.0021000000000000003,Steven Hauschka,10.71
