Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
4;2015;5206;Hopkins, DeAndre;WR;hou;a;atl;20.2;7900
4;2015;5114;Hankerson, Leonard;WR;atl;h;hou;19.3;5600
4;2015;3809;Wallace, Mike;WR;min;a;den;18.3;5400
4;2015;5212;Stills, Kenny;WR;mia;h;nyj;16.6;5000
4;2015;3627;Marshall, Brandon;WR;nyj;a;mia;16.3;7800
4;2015;5275;Aiken, Kamar;WR;bal;a;pit;16.2;5200
4;2015;5103;Shorts, Cecil;WR;hou;a;atl;15.7;5300
4;2015;5198;Allen, Keenan;WR;sdg;h;cle;15.2;7700
4;2015;3754;Garcon, Pierre;WR;was;h;phi;15;6100
4;2015;3748;Royal, Eddie;WR;chi;h;oak;14.9;4700
4;2015;3670;Ginn Jr., Ted;WR;car;a;tam;14.8;5500
4;2015;3898;Cooper, Riley;WR;phi;a;was;14.2;4700
4;2015;3997;Thomas, Demaryius;WR;den;h;min;13.8;8500
4;2015;5130;Harris, Dwayne;WR;nyg;a;buf;13.6;4500
4;2015;5376;Cooper, Amari;WR;oak;a;chi;12.9;7200
4;2015;3902;Decker, Eric;WR;nyj;a;mia;12.6;6000
4;2015;5216;Williams, Terrance;WR;dal;a;nor;12.4;5900
4;2015;5264;Brown, John;WR;ari;h;stl;12.3;5800
4;2015;3679;Jones, James;WR;gnb;a;sfo;12.3;6000
4;2015;3610;Austin, Miles;WR;phi;a;was;12.1;4800
4;2015;3860;Tate, Brandon;WR;cin;h;kan;12;4500
4;2015;5287;Snead, Willie;WR;nor;h;dal;11.9;4700
4;2015;5091;Green, A.J.;WR;cin;h;kan;11.7;8400
4;2015;5424;Diggs, Stefon;WR;min;a;den;11.7;4500
4;2015;3501;Fitzgerald, Larry;WR;ari;h;stl;11.4;7400
4;2015;3848;Heyward-Bey, Darrius;WR;pit;h;bal;11.1;5100
4;2015;5136;Baldwin, Doug;WR;sea;h;det;11.1;5700
4;2015;5238;Wilson, Marquess;WR;chi;h;oak;11;4500
4;2015;5173;Benjamin, Travis;WR;cle;a;sdg;10.9;6000
4;2015;5158;Randle, Rueben;WR;nyg;a;buf;10.6;5700
4;2015;5344;Moncrief, Donte;WR;ind;h;jac;10.5;6300
4;2015;3872;Crabtree, Michael;WR;oak;a;chi;10.5;5800
4;2015;5159;Sanu, Mohamed;WR;cin;h;kan;10.4;4600
4;2015;5097;Inman, Dontrelle;WR;sdg;h;cle;10.3;4500
4;2015;5151;Hilton, T.Y.;WR;ind;h;jac;10.2;7600
4;2015;5200;Bailey, Stedman;WR;stl;a;ari;10;4500
4;2015;5258;Robinson, Allen;WR;jac;a;ind;10;6500
4;2015;5333;Thielen, Adam;WR;min;a;den;10;4500
4;2015;5410;Crowder, Jamison;WR;was;h;phi;10;4800
4;2015;5277;Campanaro, Michael;WR;bal;a;pit;9.5;4500
4;2015;5186;Kearse, Jermaine;WR;sea;h;det;9.4;5600
4;2015;5163;Beasley, Cole;WR;dal;a;nor;9.2;5200
4;2015;5335;Landry, Jarvis;WR;mia;h;nyj;8.9;7200
4;2015;5148;Floyd, Michael;WR;ari;h;stl;8.4;5000
4;2015;3983;Sanders, Emmanuel;WR;den;h;min;8.3;7900
4;2015;5407;Mumphery, Keith;WR;hou;a;atl;7.6;0
4;2015;5292;Bersin, Brenton;WR;car;a;tam;7.4;0
4;2015;5219;Butler, Brice;WR;dal;a;nor;7.2;4700
4;2015;3677;Johnson, Calvin;WR;det;a;sea;7.1;8100
4;2015;2580;Grant, Ryan;WR;was;h;phi;7;4600
4;2015;5125;Cobb, Randall;WR;gnb;a;sfo;6.9;8200
4;2015;5167;Hogan, Chris;WR;buf;h;nyg;6.8;4900
4;2015;3474;Brown, Antonio;WR;pit;h;bal;6.7;8900
4;2015;5254;Matthews, Jordan;WR;phi;a;was;6.5;7000
4;2015;5113;Smith, Torrey;WR;sfo;h;gnb;6.4;6200
4;2015;3611;Avant, Jason;WR;kan;a;cin;6.3;4500
4;2015;5209;Patton, Quinton;WR;sfo;h;gnb;6.3;4500
4;2015;5385;Conley, Chris;WR;kan;a;cin;6.3;4500
4;2015;5323;Beckham Jr., Odell;WR;nyg;a;buf;6.3;9100
4;2015;5361;Gabriel, Taylor;WR;cle;a;sdg;6.2;4500
4;2015;5386;Lockett, Tyler;WR;sea;h;det;5.9;5100
4;2015;5378;Agholor, Nelson;WR;phi;a;was;5.9;4900
4;2015;5089;Jones, Julio;WR;atl;h;hou;5.8;9400
4;2015;3737;Johnson, Steve;WR;sdg;h;cle;5.2;5800
4;2015;3995;Tate, Golden;WR;det;a;sea;5;6600
4;2015;5365;Ross, Rashad;WR;was;h;phi;4.8;0
4;2015;5253;Evans, Mike;WR;tam;h;car;4.7;7500
4;2015;5255;Cooks, Brandin;WR;nor;h;dal;4.5;7000
4;2015;3328;Smith, Steve;WR;bal;a;pit;4.4;7300
4;2015;3820;Murphy, Louis;WR;tam;h;car;4.1;5000
4;2015;3802;Harvin, Percy;WR;buf;h;nyg;4.1;5700
4;2015;5392;Montgomery, Ty;WR;gnb;a;sfo;4;4700
4;2015;3602;Colston, Marques;WR;nor;h;dal;3.9;5400
4;2015;5140;Hawkins, Andrew;WR;cle;a;sdg;3.7;4600
4;2015;5070;Walters, Bryan;WR;jac;a;ind;3.7;0
4;2015;5326;Coleman, Brandon;WR;nor;h;dal;3.5;5000
4;2015;3604;Moore, Lance;WR;det;a;sea;3.1;4500
4;2015;3587;Jennings, Greg;WR;mia;h;nyj;3;4500
4;2015;5217;Woods, Robert;WR;buf;h;nyg;2.8;5400
4;2015;3423;Boldin, Anquan;WR;sfo;h;gnb;2.7;6400
4;2015;5368;Matthews, Chris;WR;sea;h;det;2.6;4500
4;2015;3547;Floyd, Malcom;WR;sdg;h;cle;2.5;5400
4;2015;5229;Brown, Jaron;WR;ari;h;stl;2.5;4500
4;2015;5421;Smith, Devin;WR;nyj;a;mia;2.4;4700
4;2015;5215;Wheaton, Markus;WR;pit;h;bal;2.3;5000
4;2015;5419;Waller, Darren;WR;bal;a;pit;2.2;0
4;2015;5384;Dorsett, Phillip;WR;ind;h;jac;2.1;5400
4;2015;5234;Whalen, Griff;WR;ind;h;jac;2.1;4500
4;2015;5182;Matthews, Rishard;WR;mia;h;nyj;2.1;6400
4;2015;5226;Brown, Marlon;WR;bal;a;pit;1.9;4500
4;2015;3571;White, Roddy;WR;atl;h;hou;1.8;5600
4;2015;1468;Daniels, B.J.;WR;sea;h;det;1.7;0
4;2015;5353;Fowler, Bennie;WR;den;h;min;1.6;0
4;2015;5388;Coates, Sammie;WR;pit;h;bal;1.6;4500
4;2015;5168;Jones, Marvin;WR;cin;h;kan;1.5;5500
4;2015;5208;Patterson, Cordarrelle;WR;min;a;den;1.4;4500
4;2015;5247;Williams, Nick;WR;atl;h;hou;1.3;0
4;2015;2958;Thomas, De'Anthony;WR;kan;a;cin;1.2;4500
4;2015;3858;Hartline, Brian;WR;cle;a;sdg;1.2;5000
4;2015;5362;Brown, Corey;WR;car;a;tam;0.8;4700
4;2015;5347;Washington, Tony;WR;jac;a;ind;0.8;0
4;2015;3949;Mariani, Marc;WR;chi;h;oak;0;4500
4;2015;5157;Quick, Brian;WR;stl;a;ari;0;5000
4;2015;5408;Roberts, Seth;WR;oak;a;chi;0;5100
4;2015;5261;Huff, Josh;WR;phi;a;was;0;4500
4;2015;3824;Britt, Kenny;WR;stl;a;ari;0;5600
4;2015;5239;Golden, Brittan;WR;ari;h;stl;0;4500
4;2015;5188;Wright, Jarius;WR;min;a;den;0;4900
4;2015;3732;Weems, Eric;WR;atl;h;hou;0;4500
4;2015;5144;Lockette, Ricardo;WR;sea;h;det;0;4500
4;2015;5399;Davis, Geremy;WR;nyg;a;buf;0;4500
4;2015;3877;Ajirotutu, Seyi;WR;phi;a;was;0;4500
4;2015;5203;Fuller, Corey;WR;det;a;sea;0;4500
4;2015;5268;Latimer, Cody;WR;den;h;min;0;4500
4;2015;5351;Janis, Jeff;WR;gnb;a;sfo;0;4500
4;2015;5111;Kerley, Jeremy;WR;nyj;a;mia;0;4900
4;2015;3743;Caldwell, Andre;WR;den;h;min;0;4500
4;2015;5177;Holmes, Andre;WR;oak;a;chi;0;5100
4;2015;5420;Enunwa, Quincy;WR;nyj;a;mia;0;4800
4;2015;5380;Parker, DeVante;WR;mia;h;nyj;0;5000
4;2015;3437;Johnson, Andre;WR;ind;h;jac;0;5400
4;2015;5337;Hammond, Frankie;WR;kan;a;cin;0;4500
4;2015;3661;Bowe, Dwayne;WR;cle;a;sdg;0;4900
4;2015;5364;Street, Devin;WR;dal;a;nor;0;4700
4;2015;3828;Norwood, Jordan;WR;den;h;min;0;4500
4;2015;5381;Funchess, Devin;WR;car;a;tam;0;4600
4;2015;5191;Bellamy, Josh;WR;chi;h;oak;0;4700
4;2015;5265;Ellington, Bruce;WR;sfo;h;gnb;0;4500
4;2015;3581;Washington, Nate;WR;hou;a;atl;0;5200
4;2015;4407;Bennett, Martellus;TE;chi;h;oak;19.8;5500
4;2015;4552;Fleener, Coby;TE;ind;h;jac;18.8;4900
4;2015;4401;Barnidge, Gary;TE;cle;a;sdg;16.5;5000
4;2015;4543;Clay, Charles;TE;buf;h;nyg;15.6;5200
4;2015;4562;Green, Ladarius;TE;sdg;h;cle;13.3;5600
4;2015;4629;Rodgers, Richard;TE;gnb;a;sfo;13;4900
4;2015;4597;Stoneburner, Jake;TE;mia;h;nyj;8.6;4600
4;2015;4568;Eifert, Tyler;TE;cin;h;kan;8.4;5700
4;2015;4640;Fiedorowicz, C.J.;TE;hou;a;atl;8.3;4500
4;2015;4586;Hill, Josh;TE;nor;h;dal;8.1;4800
4;2015;4335;Daniels, Owen;TE;den;h;min;7.9;4600
4;2015;4262;Witten, Jason;TE;dal;a;nor;7.7;6000
4;2015;4482;Dickson, Ed;TE;car;a;tam;7.6;4500
4;2015;4363;Celek, Brent;TE;phi;a;was;7.5;4500
4;2015;4433;Phillips, John;TE;sdg;h;cle;6.6;4500
4;2015;4324;Lewis, Marcedes;TE;jac;a;ind;6.5;4700
4;2015;4585;Donnell, Larry;TE;nyg;a;buf;6.3;5200
4;2015;4582;Kelce, Travis;TE;kan;a;cin;5.4;6400
4;2015;4495;Harbor, Clay;TE;jac;a;ind;5.1;4800
4;2015;4492;Graham, Jimmy;TE;sea;h;det;4.9;6600
4;2015;4292;Watson, Ben;TE;nor;h;dal;4.5;4600
4;2015;4573;Reed, Jordan;TE;was;h;phi;4.2;5600
4;2015;4564;Celek, Garrett;TE;sfo;h;gnb;4.1;4500
4;2015;4368;Olsen, Greg;TE;car;a;tam;3.8;6300
4;2015;4437;Cook, Jared;TE;stl;a;ari;3.7;5400
4;2015;4601;Ebron, Eric;TE;det;a;sea;3.2;5100
4;2015;4591;Wright, Tim;TE;det;a;sea;3.1;4500
4;2015;4533;Cameron, Jordan;TE;mia;h;nyj;2.9;5300
4;2015;4599;Carrier, Derek;TE;was;h;phi;2.8;4500
4;2015;4660;Boyle, Nick;TE;bal;a;pit;2.7;4500
4;2015;4650;Williams, Maxx;TE;bal;a;pit;2.7;4700
4;2015;4578;Willson, Luke;TE;sea;h;det;2.5;4500
4;2015;4535;Smith, Lee;TE;oak;a;chi;2.4;0
4;2015;4609;Fells, Darren;TE;ari;h;stl;2.2;4600
4;2015;4574;Rivera, Mychal;TE;oak;a;chi;2.2;4900
4;2015;4569;Ertz, Zach;TE;phi;a;was;2.1;5200
4;2015;4571;Gragg, Chris;TE;buf;h;nyg;2;4500
4;2015;4537;Rudolph, Kyle;TE;min;a;den;1.7;5000
4;2015;4664;O'Shaughnessy, James;TE;kan;a;cin;1.3;4500
4;2015;4457;Myers, Brandon;TE;tam;h;car;1.3;4500
4;2015;4493;Gresham, Jermaine;TE;ari;h;stl;1.3;5300
4;2015;4572;McDonald, Vance;TE;sfo;h;gnb;1.2;4500
4;2015;4553;Hanna, James;TE;dal;a;nor;1.2;4500
4;2015;4648;Brate, Cameron;TE;tam;h;car;1.2;4500
4;2015;4491;Graham, Garrett;TE;hou;a;atl;1.1;4600
4;2015;4565;Harkey, Cory;TE;stl;a;ari;0.9;4500
4;2015;4595;Gray, Marqueis;TE;buf;h;nyg;0.7;4500
4;2015;4311;Miller, Heath;TE;pit;h;bal;0.6;5500
4;2015;4614;Helfet, Cooper;TE;sea;h;det;0;4500
4;2015;4618;Burton, Trey;TE;phi;a;was;0;4500
4;2015;4439;Casey, James;TE;den;h;min;0;4500
4;2015;4594;Doyle, Jack;TE;ind;h;jac;0;4500
4;2015;4554;Ellison, Rhett;TE;min;a;den;0;4500
4;2015;4403;Davis, Kellen;TE;nyj;a;mia;0;4500
4;2015;4651;Walford, Clive;TE;oak;a;chi;0;4500
4;2015;4605;Niklas, Troy;TE;ari;h;stl;0;4500
4;2015;4570;Escobar, Gavin;TE;dal;a;nor;0;4500
4;2015;4542;Green, Virgil;TE;den;h;min;0;4600
4;2015;4538;Kendricks, Lance;TE;stl;a;ari;0;4600
4;2015;4669;Pruitt, MyCole;TE;min;a;den;0;4500
4;2015;4652;Kroft, Tyler;TE;cin;h;kan;0;4500
4;2015;4666;Bell, Blake;TE;sfo;h;gnb;0;4500
4;2015;4539;Housler, Rob;TE;cle;a;sdg;0;4500
4;2015;4577;Toilolo, Levine;TE;atl;h;hou;0;4500
4;2015;4484;Dray, Jim;TE;cle;a;sdg;0;4500
4;2015;4450;Johnson, David;TE;sdg;h;cle;0;4500
4;2015;6224;Santos, Cairo;PK;kan;a;cin;27;4600
4;2015;6229;Catanzaro, Chandler;PK;ari;h;stl;17;4800
4;2015;6206;Tucker, Justin;PK;bal;a;pit;15;4900
4;2015;6233;Lambo, Josh;PK;sdg;h;cle;14;4500
4;2015;6232;Coons, Travis;PK;cle;a;sdg;14;4500
4;2015;6096;Gould, Robbie;PK;chi;h;oak;13;4600
4;2015;6172;Gano, Graham;PK;car;a;tam;13;4700
4;2015;6227;McManus, Brandon;PK;den;h;min;12;4900
4;2015;6037;Vinatieri, Adam;PK;ind;h;jac;12;4900
4;2015;6167;Hauschka, Steven;PK;sea;h;det;11;5100
4;2015;6209;Hopkins, Dustin;PK;was;h;phi;11;4700
4;2015;6120;Folk, Nick;PK;nyj;a;mia;10;4600
4;2015;6218;Hocker, Zach;PK;nor;h;dal;10;4500
4;2015;6088;Scobee, Josh;PK;pit;h;bal;9;4600
4;2015;6048;Janikowski, Sebastian;PK;oak;a;chi;9;4800
4;2015;6194;Bailey, Dan;PK;dal;a;nor;8;5000
4;2015;6204;Walsh, Blair;PK;min;a;den;8;4600
4;2015;6236;Myers, Jason;PK;jac;a;ind;7;4500
4;2015;6071;Bryant, Matt;PK;atl;h;hou;6;4800
4;2015;6163;Carpenter, Dan;PK;buf;h;nyg;6;4700
4;2015;6205;Zuerlein, Greg;PK;stl;a;ari;6;4600
4;2015;6234;Brindza, Kyle;PK;tam;h;car;6;4500
4;2015;6079;Brown, Josh;PK;nyg;a;buf;5;4800
4;2015;6104;Crosby, Mason;PK;gnb;a;sfo;5;5000
4;2015;6159;Prater, Matt;PK;det;a;sea;5;4500
4;2015;6093;Nugent, Mike;PK;cin;h;kan;4;4700
4;2015;6016;Dawson, Phil;PK;sfo;h;gnb;3;4700
4;2015;6095;Novak, Nick;PK;hou;a;atl;3;0
4;2015;6211;Sturgis, Caleb;PK;phi;a;was;2;0
4;2015;6237;Franks, Andrew;PK;mia;h;nyj;2;4500
4;2015;7011;Detroit Defense;Def;det;a;sea;22;4300
4;2015;7002;Atlanta Defense;Def;atl;h;hou;21;4200
4;2015;7005;Carolina Defense;Def;car;a;tam;18;4800
4;2015;7012;Green Bay Defense;Def;gnb;a;sfo;15;4700
4;2015;7022;Oakland Defense;Def;oak;a;chi;11;4500
4;2015;7010;Denver Defense;Def;den;h;min;10;4700
4;2015;7025;St. Louis Defense;Def;stl;a;ari;10;4400
4;2015;7031;Washington Defense;Def;was;h;phi;10;4100
4;2015;7020;New York G Defense;Def;nyg;a;buf;10;4200
4;2015;7028;Seattle Defense;Def;sea;h;det;9;5300
4;2015;7024;Pittsburgh Defense;Def;pit;h;bal;9;4500
4;2015;7014;Jacksonville Defense;Def;jac;a;ind;8;4000
4;2015;7021;New York J Defense;Def;nyj;a;mia;8;4700
4;2015;7007;Cincinnati Defense;Def;cin;h;kan;7;4700
4;2015;7006;Chicago Defense;Def;chi;h;oak;7;4100
4;2015;7017;Minnesota Defense;Def;min;a;den;6;4400
4;2015;7026;San Diego Defense;Def;sdg;h;cle;6;4400
4;2015;7003;Baltimore Defense;Def;bal;a;pit;5;4300
4;2015;7013;Indianapolis Defense;Def;ind;h;jac;5;4400
4;2015;7019;New Orleans Defense;Def;nor;h;dal;4;4500
4;2015;7027;San Francisco Defense;Def;sfo;h;gnb;4;4000
4;2015;7004;Buffalo Defense;Def;buf;h;nyg;3;4800
4;2015;7029;Tampa Bay Defense;Def;tam;h;car;3;4000
4;2015;7023;Philadelphia Defense;Def;phi;a;was;3;4500
4;2015;7009;Dallas Defense;Def;dal;a;nor;3;4500
4;2015;7016;Miami Defense;Def;mia;h;nyj;2;4700
4;2015;7008;Cleveland Defense;Def;cle;a;sdg;1;4600
4;2015;7001;Arizona Defense;Def;ari;h;stl;1;5000
4;2015;7032;Houston Defense;Def;hou;a;atl;-2;4900
4;2015;7015;Kansas City Defense;Def;kan;a;cin;-4;4300
